Seed,NW1,NW2,Trees,Unsolvable?
73300,77,24,3095724352,0
73301,79,46,990522291,0
73302,69,12,46851202576,0
73303,73,22,10617437175,0
73304,71,18,24238755360,0
73305,72,34,16326909564,0
73306,67,2,99714001761,0
73307,70,10,29241824112,0
73308,73,40,4569851655,0
73309,73,32,12514816536,0
73310,75,24,6552857328,0
73311,77,42,2520098256,0
73312,73,34,8032905280,0
73313,72,10,19503449792,0
73314,70,32,11327503228,0
73315,76,26,4590546363,0
73316,77,16,3195125040,0
73317,75,42,2762692784,0
73318,65,4,135000000000,0
73319,75,22,7956249212,0
73320,72,16,13890743357,0
73321,74,4,11648062241,0
73322,71,14,17038538790,0
73323,73,72,5999172480,0
73324,68,34,25638251147,0
73325,74,36,8328979668,0
73326,72,18,16543306416,0
73327,68,20,45289816256,0
73328,74,26,9601160676,0
73329,72,12,16394043865,0
73330,79,40,1475096681,0
73331,70,26,27487042532,0
73332,61,8,395000000000,0
73333,71,12,20701695026,0
73334,68,8,58933387350,0
73335,65,8,151000000000,0
73336,77,20,3519912900,0
73337,69,6,45885188592,0
73338,76,36,3990031032,0
73339,76,14,4657219356,0
73340,67,6,98756605033,0
73341,69,8,61363612812,0
73342,70,12,45650091700,0
73343,75,30,5675104356,0
73344,74,20,9188393808,0
73345,75,52,4262092800,0
73346,67,24,68084780484,0
73347,66,4,125000000000,0
73348,68,4,66373607500,0
73349,72,10,19609602961,0
73350,73,24,10038927132,0
73351,73,22,11952790731,0
73352,75,16,6008048074,0
73353,73,24,10603518603,0
73354,69,20,41603061465,0
73355,69,8,46992188480,0
73356,69,16,45584026601,0
73357,76,26,4419367216,0
73358,71,4,33062232319,0
73359,71,22,16946107032,0
73360,66,12,128000000000,0
73361,75,36,6323940496,0
73362,70,24,20169446400,0
73363,67,6,91303022592,0
73364,74,36,7911813564,0
73365,72,10,19262631880,0
73366,72,20,14351490869,0
73367,73,14,11391138304,0
73368,74,24,9586952400,0
73369,67,10,87638968784,0
73370,70,24,19402352792,0
73371,71,14,22213148156,0
73372,72,28,11748450365,0
73373,73,26,9705021753,0
73374,65,2,165000000000,0
73375,76,32,3485799964,0
73376,74,26,8343757632,0
73377,67,6,76956987968,0
73378,62,18,295000000000,0
73379,71,10,27430860852,0
73380,70,14,28740421275,0
73381,72,34,10745039081,0
73382,75,30,3934474275,0
73383,73,14,10745605696,0
73384,67,2,101000000000,0
73385,68,18,28515327280,0
73386,79,44,1217170270,0
73387,77,34,3252646332,0
73388,74,28,6405557485,0
73389,70,20,26563191584,0
73390,74,28,7417580436,0
73391,74,28,9135539324,0
73392,74,32,5118776064,0
73393,75,38,4693094772,0
73394,70,44,12543177204,0
73395,67,10,66703594544,0
73396,70,2,37315484460,0
73397,71,18,16250250464,0
73398,68,4,70261193472,0
73399,73,36,6046168491,0
73400,71,16,27255707395,0
73401,75,34,4247009424,0
73402,76,28,3519267840,0
73403,74,26,10641214572,0
73404,68,30,31207839361,0
73405,77,30,3332887280,0
73406,78,52,807815260,0
73407,69,8,59643175280,0
73408,75,8,9368345280,0
73409,77,44,2600723904,0
73410,74,8,11513426078,0
73411,69,32,24467505392,0
73412,67,8,86238767500,0
73413,78,68,1057001088,0
73414,73,10,13435488452,0
73415,69,8,40280056160,0
73416,79,52,1055706142,0
73417,72,16,15494208884,0
73418,69,2,62226844236,0
73419,79,20,1656417940,0
73420,74,46,6739072080,0
73421,77,26,2640975700,0
73422,76,34,3614344208,0
73423,65,10,115000000000,0
73424,69,14,50796871496,0
73425,63,4,257000000000,0
73426,76,40,2949667035,0
73427,73,18,14175943016,0
73428,73,34,9337358352,0
73429,71,8,31301831547,0
73430,71,6,28864015116,0
73431,71,41,0,1
73432,68,6,98310782804,0
73433,74,22,9959427450,0
73434,69,8,62989814353,0
73435,70,20,31518934842,0
73436,73,22,9906989376,0
73437,76,18,5084469408,0
73438,76,30,4644360003,0
73439,74,32,9846183816,0
73440,66,8,133000000000,0
73441,74,12,9225051500,0
73442,71,18,23672869056,0
73443,77,42,1956756480,0
73444,73,36,14662973380,0
73445,67,10,110000000000,0
73446,71,20,23728163335,0
73447,69,30,35974457478,0
73448,71,6,27091522423,0
73449,70,20,24829253295,0
73450,65,0,195000000000,0
73451,70,8,34990581618,0
73452,75,34,6792673216,0
73453,72,26,15775991523,0
73454,71,30,16527607857,0
73455,71,16,25704013160,0
73456,66,12,99013405776,0
73457,69,18,43671892328,0
73458,73,26,13579218688,0
73459,73,14,10106822952,0
73460,76,40,3026300480,0
73461,75,20,7965831636,0
73462,80,54,698799216,0
73463,71,24,25750607684,0
73464,72,14,23719280045,0
73465,75,20,6267578940,0
73466,70,10,36201506136,0
73467,69,10,45518544664,0
73468,75,18,4808146150,0
73469,74,34,7679572672,0
73470,72,16,17709603069,0
73471,76,40,3501494640,0
73472,77,28,3123212784,0
73473,76,40,4312584192,0
73474,70,16,25819598336,0
73475,72,10,15204035328,0
73476,75,42,3693290517,0
73477,76,8,5268367104,0
73478,71,18,25729565220,0
73479,76,46,3484593593,0
73480,73,26,15496586793,0
73481,71,8,22219071795,0
73482,71,18,20583912648,0
73483,72,20,20077260032,0
73484,75,28,7513908988,0
73485,66,10,130000000000,0
73486,68,8,74198321883,0
73487,68,14,58563290996,0
73488,75,32,6292339073,0
73489,74,18,10719371695,0
73490,77,42,1953730800,0
73491,64,12,199000000000,0
73492,74,16,8789585140,0
73493,77,40,2436459403,0
73494,78,38,2166116731,0
73495,72,12,16686212956,0
73496,73,14,13104948264,0
73497,72,18,14308545105,0
73498,77,36,3226895196,0
73499,79,44,1510896960,0
73500,68,8,78503637464,0
73501,73,24,8642450488,0
73502,71,28,15718098029,0
73503,74,18,8319907624,0
73504,70,10,43323198848,0
73505,72,12,19510879608,0
73506,69,2,51774983016,0
73507,68,28,37672962624,0
73508,78,26,2588105340,0
73509,69,6,55107088811,0
73510,80,70,500623200,0
73511,72,50,13022208000,0
73512,70,8,30525408546,0
73513,67,12,75206749248,0
73514,77,34,2801844540,0
73515,74,34,6757871085,0
73516,65,4,169000000000,0
73517,71,22,19726901739,0
73518,63,16,223000000000,0
73519,69,16,30550031239,0
73520,71,28,19032252288,0
73521,75,24,5885947966,0
73522,72,22,15110379404,0
73523,75,16,6851522370,0
73524,74,36,6156450144,0
73525,75,22,5179254520,0
73526,74,14,8888723510,0
73527,70,8,32035770595,0
73528,70,24,24563154070,0
73529,79,46,1307092920,0
73530,74,36,5049635472,0
73531,69,6,57419400647,0
73532,73,38,8204884541,0
73533,76,16,5467972131,0
73534,76,26,4713426528,0
73535,65,12,133000000000,0
73536,72,20,14315533407,0
73537,75,26,5776796724,0
73538,78,48,1864546428,0
73539,71,10,20400526800,0
73540,75,40,2277567184,0
73541,73,26,8698336360,0
73542,66,6,113000000000,0
73543,72,28,11747718265,0
73544,67,20,57462164949,0
73545,66,2,171000000000,0
73546,68,6,88637641608,0
73547,73,16,11548096560,0
73548,74,40,4534577948,0
73549,75,28,5268474608,0
73550,73,20,14407945120,0
73551,68,38,22272777252,0
73552,62,12,284000000000,0
73553,72,32,11892040727,0
73554,72,10,16276982976,0
73555,67,6,84868744800,0
73556,75,14,7818117072,0
73557,71,20,17561782512,0
73558,67,16,70718000940,0
73559,74,6,12196572185,0
73560,73,22,12599860615,0
73561,72,22,12848826312,0
73562,72,14,16613565410,0
73563,72,12,22263129888,0
73564,72,14,15548955744,0
73565,73,8,15638093554,0
73566,69,16,56562336288,0
73567,72,16,18812159240,0
73568,69,14,39764800989,0
73569,66,28,53874252432,0
73570,68,10,52068496403,0
73571,71,8,34383961937,0
73572,71,20,14961179104,0
73573,68,10,72633751497,0
73574,74,28,7035800481,0
73575,73,18,10740886817,0
73576,69,28,37532974080,0
73577,74,26,6286952082,0
73578,73,14,13105594408,0
73579,69,0,64290898176,0
73580,69,20,47192192272,0
73581,68,18,43083825687,0
73582,73,12,13024294721,0
73583,73,26,16555374290,0
73584,71,20,18708661901,0
73585,74,26,7786466880,0
73586,67,22,42823544160,0
73587,70,24,27453797892,0
73588,70,10,40161300962,0
73589,72,14,19278985424,0
73590,66,8,81143685872,0
73591,76,56,789671603,0
73592,63,2,361000000000,0
73593,65,20,85384615840,0
73594,65,22,107000000000,0
73595,70,14,27214894512,0
73596,74,20,8865686375,0
73597,71,16,23248284808,0
73598,70,20,33926926099,0
73599,69,30,14847695300,0
73600,76,24,5801220243,0
73601,74,20,8429595139,0
73602,73,20,9163910837,0
73603,75,34,5048977234,0
73604,75,34,6663261938,0
73605,73,14,8691692736,0
73606,72,14,17174917528,0
73607,66,16,128000000000,0
73608,72,16,18736824256,0
73609,78,60,1913625792,0
73610,67,6,92877628005,0
73611,72,18,19615008384,0
73612,77,36,2125253170,0
73613,69,18,20263869120,0
73614,71,38,8401181319,0
73615,72,12,17241566208,0
73616,77,30,2900912448,0
73617,70,26,20595960063,0
73618,68,14,73356398833,0
73619,69,26,19624422720,0
73620,71,6,32009633424,0
73621,75,34,4173963920,0
73622,65,0,230000000000,0
73623,72,22,18220386634,0
73624,67,24,32659043760,0
73625,73,26,10348720352,0
73626,72,32,17780154624,0
73627,64,6,227000000000,0
73628,66,0,140000000000,0
73629,70,12,40904742432,0
73630,68,16,49608484412,0
73631,73,16,9741621717,0
73632,70,22,20153957589,0
73633,70,4,49358580480,0
73634,70,18,39767718080,0
73635,72,36,5330026000,0
73636,73,20,12947134843,0
73637,70,12,34549156985,0
73638,75,20,6786010293,0
73639,69,8,38363059412,0
73640,69,28,31749967872,0
73641,72,28,14957554496,0
73642,72,12,15702242399,0
73643,74,28,7308794124,0
73644,73,22,7954082856,0
73645,67,10,82171159048,0
73646,75,26,5371567152,0
73647,69,14,45662117808,0
73648,64,20,118000000000,0
73649,71,2,35982330423,0
73650,72,10,18880197628,0
73651,75,12,7732872364,0
73652,73,24,11747724208,0
73653,76,22,5160293369,0
73654,78,50,1948027620,0
73655,69,2,59160096279,0
73656,73,24,10014704485,0
73657,66,12,82026380160,0
73658,74,32,10235477196,0
73659,75,26,6821384514,0
73660,74,22,10995736536,0
73661,68,2,74786466560,0
73662,67,2,92259046040,0
73663,73,26,10268474564,0
73664,75,58,3252982720,0
73665,71,22,21287208284,0
73666,76,22,5541396672,0
73667,71,26,11670656620,0
73668,66,8,98089957087,0
73669,75,66,3173629664,0
73670,75,48,5390421624,0
73671,61,16,536000000000,0
73672,76,26,4178882880,0
73673,72,22,8797020320,0
73674,74,42,9377095695,0
73675,71,20,19234188224,0
73676,62,16,190000000000,0
73677,69,14,45704974723,0
73678,68,8,60206869079,0
73679,69,12,43289172316,0
73680,77,68,1768029120,0
73681,77,30,2874230331,0
73682,71,28,20514767616,0
73683,72,24,13374263828,0
73684,77,44,2370627728,0
73685,70,8,35725900173,0
73686,71,38,24728942592,0
73687,76,12,5821536804,0
73688,73,16,10863232030,0
73689,70,8,35462053248,0
73690,76,38,2840102984,0
73691,71,10,37441265792,0
73692,73,20,9903361362,0
73693,69,2,60684600256,0
73694,71,28,15317206192,0
73695,72,10,20038834816,0
73696,72,24,20914475724,0
73697,68,4,85360020720,0
73698,70,10,31289794560,0
73699,67,22,94520285952,0
73700,74,10,9759218364,0
73701,72,18,14048670672,0
73702,74,30,6276230551,0
73703,70,48,10423560564,0
73704,65,8,215000000000,0
73705,70,22,21120704500,0
73706,67,6,83406300362,0
73707,68,6,77170109522,0
73708,64,0,219000000000,0
73709,72,12,17798023168,0
73710,64,6,196000000000,0
73711,62,6,332000000000,0
73712,73,10,14485580224,0
73713,66,2,177000000000,0
73714,63,2,348000000000,0
73715,68,28,24328041093,0
73716,74,32,7817467932,0
73717,73,34,16561277964,0
73718,76,24,3394499560,0
73719,77,28,3920554848,0
73720,70,8,45080810930,0
73721,69,18,34529106252,0
73722,75,24,6176105236,0
73723,70,20,20335766763,0
73724,72,22,16884339712,0
73725,63,14,209000000000,0
73726,71,10,31366281768,0
73727,70,20,32936811755,0
73728,72,8,18400661545,0
73729,76,32,5295208660,0
73730,74,36,5805775146,0
73731,64,2,216000000000,0
73732,65,12,137000000000,0
73733,71,18,27632489231,0
73734,70,36,29515934920,0
73735,74,12,10810811018,0
73736,68,18,48240302976,0
73737,74,28,8585735520,0
73738,73,8,14960453760,0
73739,75,30,5642336672,0
73740,72,22,15996913092,0
73741,72,36,12003258352,0
73742,68,6,57586277568,0
73743,70,14,36676260588,0
73744,69,8,54688613508,0
73745,76,32,3530569200,0
73746,71,10,26841467140,0
73747,74,18,10679661034,0
73748,76,38,1498028436,0
73749,74,42,7485609024,0
73750,75,28,4594941807,0
73751,69,8,42977050869,0
73752,66,4,80561109384,0
73753,61,4,663000000000,0
73754,75,24,5523605955,0
73755,72,18,16378105404,0
73756,74,22,6926399644,0
73757,69,10,40331462887,0
73758,75,10,9006938832,0
73759,79,44,1318678416,0
73760,73,26,9748875699,0
73761,75,20,7725518268,0
73762,70,12,23585828189,0
73763,77,26,2782010484,0
73764,77,22,2902540368,0
73765,70,18,40194966717,0
73766,71,30,10473769620,0
73767,74,14,7531109670,0
73768,72,18,11610004560,0
73769,71,12,32650860704,0
73770,73,26,9541199657,0
73771,72,34,12546554464,0
73772,74,16,10909517178,0
73773,73,44,7532493534,0
73774,70,18,25691807024,0
73775,64,8,171000000000,0
73776,73,22,10634079220,0
73777,70,22,27039378895,0
73778,72,6,22690088960,0
73779,75,20,6899700255,0
73780,69,22,23703416352,0
73781,74,18,7496674507,0
73782,70,16,36672168960,0
73783,74,30,6088137648,0
73784,71,10,22277619749,0
73785,76,16,6036368528,0
73786,72,2,22588410557,0
73787,72,28,10811756351,0
73788,66,14,72678314107,0
73789,74,24,8396360112,0
73790,72,26,13597138944,0
73791,73,42,8180139310,0
73792,74,28,7432592400,0
73793,74,26,7776560547,0
73794,70,6,44074406640,0
73795,73,28,9565385257,0
73796,73,44,9280254592,0
73797,64,16,126000000000,0
73798,74,22,10615203837,0
73799,75,20,6925722309,0
73800,72,24,16383535438,0
73801,69,18,43018821200,0
73802,68,34,26343848288,0
73803,66,10,102000000000,0
73804,77,40,2112555200,0
73805,65,20,80508696484,0
73806,70,12,37401103472,0
73807,74,26,6649570823,0
73808,74,32,4646364128,0
73809,75,22,5478878496,0
73810,73,28,10729306089,0
73811,66,18,55437184000,0
73812,68,6,72679496097,0
73813,74,28,6140979776,0
73814,69,12,39886237094,0
73815,75,44,5156081245,0
73816,73,26,11476414416,0
73817,67,14,49434005466,0
73818,75,8,6358447680,0
73819,68,10,63953393096,0
73820,78,40,1916355133,0
73821,70,16,30927097148,0
73822,73,32,10679036480,0
73823,69,16,38871663376,0
73824,71,8,23524707780,0
73825,75,46,3398269756,0
73826,76,34,4600423168,0
73827,67,4,63589085120,0
73828,74,24,7968548608,0
73829,65,2,208000000000,0
73830,74,22,8213920044,0
73831,71,20,15920977893,0
73832,71,12,29379126159,0
73833,67,10,101000000000,0
73834,75,32,5806107284,0
73835,78,32,2588020390,0
73836,75,14,6688170240,0
73837,73,16,15271919872,0
73838,60,8,471000000000,0
73839,67,26,48396364114,0
73840,77,54,2218870876,0
73841,71,0,29734921992,0
73842,71,26,17577402028,0
73843,77,52,1991910555,0
73844,71,14,28970106488,0
73845,72,12,22333063232,0
73846,74,44,4095658700,0
73847,70,24,13428326240,0
73848,75,22,5591992896,0
73849,75,14,6280837390,0
73850,77,30,2773231011,0
73851,75,36,5000504855,0
73852,72,14,18279139056,0
73853,67,4,74285372364,0
73854,75,36,3497317262,0
73855,63,6,240000000000,0
73856,75,16,6082171030,0
73857,68,12,80653042688,0
73858,72,22,9613816009,0
73859,66,35,0,1
73860,72,18,15734961935,0
73861,77,24,3308074740,0
73862,68,4,78225779267,0
73863,68,14,64857919441,0
73864,74,20,10563518112,0
73865,62,24,147000000000,0
73866,69,10,48414307968,0
73867,75,30,4115053908,0
73868,68,8,64723055508,0
73869,69,12,39565259765,0
73870,73,22,11633508040,0
73871,72,16,13875744308,0
73872,69,22,30785827535,0
73873,71,20,17577311716,0
73874,69,14,41565489208,0
73875,74,40,5448885904,0
73876,73,22,12244414829,0
73877,72,16,20626307953,0
73878,71,14,27531798793,0
73879,72,20,20466849438,0
73880,76,24,3707623344,0
73881,72,16,13674506391,0
73882,80,74,621828300,0
73883,73,28,6637169052,0
73884,68,24,36862745108,0
73885,57,10,715000000000,0
73886,61,0,607000000000,0
73887,73,14,15672395277,0
73888,73,20,10962751932,0
73889,66,4,139000000000,0
73890,72,14,15325580900,0
73891,75,36,4358576768,0
73892,68,32,23102508084,0
73893,75,24,5391348909,0
73894,70,10,39674840912,0
73895,77,40,2654080960,0
73896,73,20,9752432195,0
73897,72,30,12596569344,0
73898,78,30,2112205741,0
73899,72,24,15681831680,0
73900,76,40,4426720163,0
73901,78,30,2489312650,0
73902,65,2,204000000000,0
73903,71,0,26659161100,0
73904,73,20,11391382464,0
73905,68,8,74231400192,0
73906,79,50,1176881663,0
73907,74,28,8034268160,0
73908,74,30,6611642465,0
73909,67,10,87549571755,0
73910,75,54,3855468660,0
73911,68,10,79457535311,0
73912,71,54,11938842720,0
73913,76,30,3475587600,0
73914,75,28,6763460359,0
73915,68,8,70277872092,0
73916,71,6,28553552000,0
73917,72,24,9661417472,0
73918,73,8,17125215786,0
73919,66,8,139000000000,0
73920,62,0,517000000000,0
73921,76,22,4003924673,0
73922,75,32,5015510340,0
73923,75,24,6551430319,0
73924,75,24,6587643136,0
73925,69,8,57433823092,0
73926,75,36,4863203813,0
73927,71,18,21046932165,0
73928,76,24,4577883524,0
73929,75,34,3794526720,0
73930,72,4,25357425835,0
73931,73,12,11648917315,0
73932,74,46,4026232440,0
73933,68,8,62431904758,0
73934,71,8,34180733831,0
73935,71,30,13136196606,0
73936,75,22,7213602354,0
73937,67,30,39089496304,0
73938,76,28,4035316035,0
73939,60,22,481000000000,0
73940,74,36,7199325164,0
73941,72,24,13512427047,0
73942,72,6,19665977818,0
73943,77,26,3157208074,0
73944,70,18,22634554320,0
73945,75,16,7401850400,0
73946,74,28,9210951262,0
73947,67,16,50781007782,0
73948,74,10,11584781600,0
73949,75,34,5620716711,0
73950,69,10,44677876552,0
73951,74,16,9753113048,0
73952,69,10,43416105968,0
73953,71,16,33500194854,0
73954,74,56,3539811708,0
73955,67,2,97756182411,0
73956,70,24,23772994560,0
73957,70,22,20342649096,0
73958,64,2,292000000000,0
73959,77,34,2355528000,0
73960,72,6,23943546809,0
73961,75,30,5508303425,0
73962,77,32,2344210279,0
73963,74,30,5305249335,0
73964,78,32,2103131695,0
73965,67,8,85199037066,0
73966,67,10,81874429350,0
73967,72,34,11859522290,0
73968,73,26,9463891618,0
73969,68,14,64709401638,0
73970,74,40,4411553136,0
73971,73,26,9321163520,0
73972,70,14,33832210080,0
73973,77,34,2920097184,0
73974,72,22,16647012385,0
73975,69,4,56454377637,0
73976,70,14,44209172455,0
73977,68,4,86692253096,0
73978,75,26,5213169993,0
73979,78,24,2645529600,0
73980,75,44,5905334274,0
73981,71,14,25839835152,0
73982,68,24,39418012547,0
73983,67,10,67964379120,0
73984,77,22,3155352188,0
73985,68,22,28266739893,0
73986,68,28,27383849100,0
73987,74,18,6785441349,0
73988,74,18,9016365704,0
73989,67,4,101000000000,0
73990,72,8,20269400016,0
73991,75,42,4494781760,0
73992,70,12,37072747846,0
73993,73,32,11803089024,0
73994,69,18,26588820636,0
73995,74,12,12014687220,0
73996,77,34,2664765603,0
73997,72,8,19274701811,0
73998,56,8,852000000000,0
73999,73,12,14250365644,0
